datetime, temp, humidity, pressure, pitch, roll, yaw, accel_x, accel_y, accel_z,
18:22:25, 54.62539, 40.88944, 29.61226, 357.27902, 12.56274, 133.08193, 0.04291, 0.21778, 0.93385,
18:22:26, 54.4973, 39.96053, 29.61288, 357.27851, 12.60661, 133.10764, 0.0434, 0.21681, 0.93287,
18:22:27, 54.5156, 40.17441, 29.61305, 357.26393, 12.62773, 133.17417, 0.04364, 0.21633, 0.93287,
18:22:28, 54.4973, 39.89988, 29.61292, 357.28136, 12.65044, 133.14249, 0.04267, 0.21803, 0.93263,
18:22:28, 54.36922, 39.6094, 29.61293, 357.30908, 12.66469, 133.16676, 0.04316, 0.21657, 0.93312,
18:22:29, 54.35093, 40.43297, 29.61332, 357.34741, 12.65815, 133.21382, 0.04267, 0.21584, 0.92995,
18:22:30, 54.36922, 39.56791, 29.61274, 357.31093, 12.65721, 133.29036, 0.04, 0.21803, 0.93117,
18:22:30, 54.35093, 39.59344, 29.6123, 357.31947, 12.58997, 133.30696, 0.04219, 0.21754, 0.92995,
18:22:31, 54.38752, 38.77626, 29.61251, 357.33246, 12.59824, 133.35798, 0.04316, 0.2173, 0.93214,
18:22:32, 54.35093, 39.78816, 29.61258, 357.29802, 12.61436, 133.37916, 0.0417, 0.21706, 0.9319,
18:22:33, 54.46071, 39.04121, 29.61339, 357.31014, 12.57063, 133.4206, 0.04243, 0.21633, 0.9319,
18:22:33, 54.36922, 39.64452, 29.61376, 357.35738, 12.6373, 133.39797, 0.04267, 0.21511, 0.93263,
18:22:34, 54.36922, 38.8848, 29.61332, 357.33854, 12.63755, 133.35402, 0.04243, 0.21754, 0.93506,
18:22:35, 54.46071, 37.1451, 29.61353, 357.38159, 12.60658, 133.35234, 0.0434, 0.21657, 0.93458,
18:22:35, 54.27773, 39.49449, 29.61282, 357.39052, 12.56433, 133.32588, 0.04267, 0.21584, 0.93458,
18:22:36, 54.25944, 38.4379, 29.61273, 357.35985, 12.53867, 133.33006, 0.0417, 0.21657, 0.93433,
18:22:37, 54.29603, 38.59112, 29.61264, 357.38298, 12.47835, 133.36183, 0.04267, 0.21681, 0.93531,
18:22:37, 54.35093, 38.30383, 29.6116, 357.36877, 12.46813, 133.34846, 0.04316, 0.21657, 0.93506,
18:22:38, 54.38752, 38.4794, 29.61235, 357.41523, 12.47446, 133.37291, 0.04243, 0.2173, 0.93433,
